lag,source,target,beta
3,Verifying service health checks,Rebuilding failed jobs,-0.0
3,WARN retrying connection to mirror (attempt 3/5),Rebuilding failed jobs,-0.0
3,^[[0;31mANSI color spill^[[0m,Rebuilding failed jobs,0.0
3,dmesg: CPU soft lockup detected on core 3,Rebuilding failed jobs,-0.0
3,gc: collecting generation 2 ... done,Rebuilding failed jobs,-0.0
3,java.lang.NullPointerException at com.example.Main:142,Rebuilding failed jobs,0.0
3,###### random boundary #####,Reporting test results,-0.0
3,Analyzing CPU usage,Reporting test results,-0.0
3,Analyzing historical trends,Reporting test results,-0.0
3,Analyzing static code,Reporting test results,-0.0
3,Archiving build artifacts,Reporting test results,-0.0
3,Backing up database,Reporting test results,0.0
3,Building CXX object,Reporting test results,-0.0
3,Building Java classes,Reporting test results,-0.0
3,Checking available memory,Reporting test results,-0.0
3,Checking code style,Reporting test results,-0.0
3,Checking database connectivity,Reporting test results,-0.0
3,Checking disk space,Reporting test results,0.0
3,Checking out branch,Reporting test results,-0.0
3,Cleaning Docker cache,Reporting test results,-0.0
3,Cloning repository,Reporting test results,-0.0
3,Compiling TypeScript files,Reporting test results,0.0
3,Compressing log files,Reporting test results,-0.0
3,Configuring build environment,Reporting test results,-0.0
3,Converting markdown to HTML,Reporting test results,-0.0
3,Creating Jira ticket,Reporting test results,-0.0
3,Creating git tag,Reporting test results,-0.0
3,Creating new pipeline configuration,Reporting test results,0.0
3,Creating release notes,Reporting test results,-0.0
3,Creating version header,Reporting test results,-0.0
3,Decrypting configuration files,Reporting test results,-0.0
3,Dependency chain resolved,Reporting test results,-0.0
3,Deploying Helm charts,Reporting test results,0.0
3,Deploying to production,Reporting test results,-0.0
3,Deploying to staging environment,Reporting test results,0.0
3,Deprecated function used,Reporting test results,0.0
3,Encrypting artifacts,Reporting test results,-0.0
3,Entering compilation loop,Reporting test results,-0.0
3,Finalizing CI job,Reporting test results,0.0
3,Formatting source code,Reporting test results,-0.0
3,Generating code coverage report,Reporting test results,0.0
3,Generating documentation with Doxygen,Reporting test results,-0.0
3,Generating system diagnostics,Reporting test results,-0.0
3,Installing dependencies,Reporting test results,-0.0
3,Linker returned non-zero exit code,Reporting test results,-0.0
3,Linking CXX executable,Reporting test results,-0.0
3,Linking shared libraries,Reporting test results,-0.0
3,Logging build statistics,Reporting test results,-0.0
3,Logging health status,Reporting test results,0.0
3,Measuring memory usage,Reporting test results,0.0
3,Merging pull request,Reporting test results,-0.0
3,Migrating database schema,Reporting test results,0.0
3,Monitoring build agents,Reporting test results,0.0
3,Notifying release manager,Reporting test results,0.0
3,Optimizing assets,Reporting test results,-0.0
3,Out of memory during linking stage,Reporting test results,-0.0
3,Patching vulnerabilities,Reporting test results,0.0
3,Publishing artifacts to repository,Reporting test results,0.0
3,Publishing site,Reporting test results,0.0
3,Pulling Docker base image,Reporting test results,-0.0
3,Pushing Docker image,Reporting test results,-0.0
3,Pushing changes to remote,Reporting test results,0.0
3,Rebalancing workloads,Reporting test results,-0.0
3,Rebasing branch,Reporting test results,-0.0
3,Rebooting build server,Reporting test results,-0.0
3,Rebuilding failed jobs,Reporting test results,0.0
3,Restarting database service,Reporting test results,0.0
3,Restarting failed containers,Reporting test results,-0.0
3,Restoring database,Reporting test results,-0.0
3,Reviewing dependencies,Reporting test results,-0.0
3,Running integration tests,Reporting test results,-0.0
3,Running linter checks,Reporting test results,-0.0
3,Running performance tests,Reporting test results,-0.0
3,Running regression tests,Reporting test results,0.0
3,Running security scan,Reporting test results,0.0
3,Running smoke tests,Reporting test results,-0.0
3,Running unit tests,Reporting test results,0.0
3,Scanning for secrets in code,Reporting test results,0.0
3,Seeding database,Reporting test results,0.0
3,Sending Slack notification,Reporting test results,0.0
3,Sending report via email,Reporting test results,-0.00024995023965352877
3,Signing release packages,Reporting test results,-0.0
3,Starting CI job,Reporting test results,0.0
3,Syncing mirrors,Reporting test results,-0.003090747217222281
3,Syncing with GitHub,Reporting test results,-0.029087547843131948
3,"TRACE socket recv timeout, backing off 200ms",Reporting test results,0.0
3,Tagging Docker image,Reporting test results,0.0
3,Tracking build metrics,Reporting test results,-0.0
3,Triggering downstream jobs,Reporting test results,-0.0
3,Triggering webhook,Reporting test results,0.0
3,Uploading crash reports,Reporting test results,0.0
3,Uploading logs to S3,Reporting test results,-0.0
3,Uploading sourcemaps,Reporting test results,0.0
3,Validating Kubernetes manifests,Reporting test results,-0.0
3,Validating deployment,Reporting test results,0.0
3,Verifying checksums,Reporting test results,-0.0
3,Verifying dependency integrity,Reporting test results,-0.0
3,Verifying digital signatures,Reporting test results,0.0002503896245020177
3,Verifying git tag signature,Reporting test results,-0.0
3,Verifying service health checks,Reporting test results,-0.0
3,WARN retrying connection to mirror (attempt 3/5),Reporting test results,0.0
3,^[[0;31mANSI color spill^[[0m,Reporting test results,-0.0
3,dmesg: CPU soft lockup detected on core 3,Reporting test results,-0.0
3,gc: collecting generation 2 ... done,Reporting test results,0.0
3,java.lang.NullPointerException at com.example.Main:142,Reporting test results,-0.0
3,###### random boundary #####,Restarting database service,-0.0
3,Analyzing CPU usage,Restarting database service,-0.0
3,Analyzing historical trends,Restarting database service,-0.0
3,Analyzing static code,Restarting database service,-0.0
3,Archiving build artifacts,Restarting database service,-0.0
3,Backing up database,Restarting database service,0.0
3,Building CXX object,Restarting database service,0.0
3,Building Java classes,Restarting database service,0.0
3,Checking available memory,Restarting database service,0.0
3,Checking code style,Restarting database service,-0.0
3,Checking database connectivity,Restarting database service,0.0
3,Checking disk space,Restarting database service,0.0
3,Checking out branch,Restarting database service,0.0
3,Cleaning Docker cache,Restarting database service,-0.0
3,Cloning repository,Restarting database service,-0.0
3,Compiling TypeScript files,Restarting database service,0.0
3,Compressing log files,Restarting database service,-0.0
3,Configuring build environment,Restarting database service,0.0
3,Converting markdown to HTML,Restarting database service,-0.0
3,Creating Jira ticket,Restarting database service,-0.0
3,Creating git tag,Restarting database service,-0.0
3,Creating new pipeline configuration,Restarting database service,-0.0
3,Creating release notes,Restarting database service,-0.0
3,Creating version header,Restarting database service,-0.0
3,Decrypting configuration files,Restarting database service,0.0
3,Dependency chain resolved,Restarting database service,-0.0
3,Deploying Helm charts,Restarting database service,0.0
3,Deploying to production,Restarting database service,-0.0
3,Deploying to staging environment,Restarting database service,0.0
3,Deprecated function used,Restarting database service,0.0
3,Encrypting artifacts,Restarting database service,0.0
3,Entering compilation loop,Restarting database service,0.0
3,Finalizing CI job,Restarting database service,-0.0
3,Formatting source code,Restarting database service,-0.0
3,Generating code coverage report,Restarting database service,-0.0
3,Generating documentation with Doxygen,Restarting database service,-0.0
3,Generating system diagnostics,Restarting database service,-0.0
3,Installing dependencies,Restarting database service,-0.0
3,Linker returned non-zero exit code,Restarting database service,-0.0
3,Linking CXX executable,Restarting database service,-0.0
3,Linking shared libraries,Restarting database service,-0.0
3,Logging build statistics,Restarting database service,0.0
3,Logging health status,Restarting database service,-0.0
3,Measuring memory usage,Restarting database service,-0.0
3,Merging pull request,Restarting database service,0.0
3,Migrating database schema,Restarting database service,-0.0
3,Monitoring build agents,Restarting database service,-0.0
3,Notifying release manager,Restarting database service,-0.0
3,Optimizing assets,Restarting database service,-0.0
3,Out of memory during linking stage,Restarting database service,-0.0
3,Patching vulnerabilities,Restarting database service,0.0
3,Publishing artifacts to repository,Restarting database service,-0.0
3,Publishing site,Restarting database service,-0.0
3,Pulling Docker base image,Restarting database service,-0.0
3,Pushing Docker image,Restarting database service,-0.0
3,Pushing changes to remote,Restarting database service,-0.0
3,Rebalancing workloads,Restarting database service,-0.0
3,Rebasing branch,Restarting database service,0.0
3,Rebooting build server,Restarting database service,-0.0
3,Rebuilding failed jobs,Restarting database service,-0.0
3,Reporting test results,Restarting database service,-0.0
3,Restarting failed containers,Restarting database service,-0.0
3,Restoring database,Restarting database service,-0.0
3,Reviewing dependencies,Restarting database service,-0.0
3,Running integration tests,Restarting database service,0.0
3,Running linter checks,Restarting database service,0.0
3,Running performance tests,Restarting database service,-0.0
3,Running regression tests,Restarting database service,-0.0
3,Running security scan,Restarting database service,-0.0
3,Running smoke tests,Restarting database service,-0.0
3,Running unit tests,Restarting database service,-0.0
3,Scanning for secrets in code,Restarting database service,-0.0
3,Seeding database,Restarting database service,-0.0
3,Sending Slack notification,Restarting database service,-0.0
3,Sending report via email,Restarting database service,-0.0
3,Signing release packages,Restarting database service,-0.0
3,Starting CI job,Restarting database service,-0.0
3,Syncing mirrors,Restarting database service,-0.0
3,Syncing with GitHub,Restarting database service,-0.0
3,"TRACE socket recv timeout, backing off 200ms",Restarting database service,-0.0
3,Tagging Docker image,Restarting database service,0.0
3,Tracking build metrics,Restarting database service,-0.0
3,Triggering downstream jobs,Restarting database service,-0.0
3,Triggering webhook,Restarting database service,-0.0
3,Uploading crash reports,Restarting database service,-0.0
3,Uploading logs to S3,Restarting database service,-0.0
3,Uploading sourcemaps,Restarting database service,-0.0
3,Validating Kubernetes manifests,Restarting database service,-0.0
3,Validating deployment,Restarting database service,-0.0
3,Verifying checksums,Restarting database service,-0.0
3,Verifying dependency integrity,Restarting database service,-0.0
3,Verifying digital signatures,Restarting database service,-0.0
3,Verifying git tag signature,Restarting database service,-0.0
3,Verifying service health checks,Restarting database service,-0.0
3,WARN retrying connection to mirror (attempt 3/5),Restarting database service,0.0
3,^[[0;31mANSI color spill^[[0m,Restarting database service,0.0
3,dmesg: CPU soft lockup detected on core 3,Restarting database service,-0.0
3,gc: collecting generation 2 ... done,Restarting database service,-0.0
3,java.lang.NullPointerException at com.example.Main:142,Restarting database service,0.0
3,###### random boundary #####,Restarting failed containers,-0.0
3,Analyzing CPU usage,Restarting failed containers,-0.0
3,Analyzing historical trends,Restarting failed containers,0.0
3,Analyzing static code,Restarting failed containers,-0.0
3,Archiving build artifacts,Restarting failed containers,-0.0
3,Backing up database,Restarting failed containers,-0.0
3,Building CXX object,Restarting failed containers,-0.0
3,Building Java classes,Restarting failed containers,0.0
3,Checking available memory,Restarting failed containers,-0.0
3,Checking code style,Restarting failed containers,0.0
3,Checking database connectivity,Restarting failed containers,0.0
3,Checking disk space,Restarting failed containers,0.0
3,Checking out branch,Restarting failed containers,-0.0
3,Cleaning Docker cache,Restarting failed containers,-0.0
3,Cloning repository,Restarting failed containers,0.0
3,Compiling TypeScript files,Restarting failed containers,-0.0
3,Compressing log files,Restarting failed containers,-0.0
3,Configuring build environment,Restarting failed containers,-0.0
3,Converting markdown to HTML,Restarting failed containers,-0.0
3,Creating Jira ticket,Restarting failed containers,-0.0
3,Creating git tag,Restarting failed containers,-0.0
3,Creating new pipeline configuration,Restarting failed containers,0.0
3,Creating release notes,Restarting failed containers,-0.0
3,Creating version header,Restarting failed containers,-0.0
3,Decrypting configuration files,Restarting failed containers,-0.0
3,Dependency chain resolved,Restarting failed containers,-0.0
3,Deploying Helm charts,Restarting failed containers,0.0
3,Deploying to production,Restarting failed containers,-0.0
3,Deploying to staging environment,Restarting failed containers,0.0
3,Deprecated function used,Restarting failed containers,0.0
3,Encrypting artifacts,Restarting failed containers,0.0
3,Entering compilation loop,Restarting failed containers,0.0
3,Finalizing CI job,Restarting failed containers,0.0
3,Formatting source code,Restarting failed containers,-0.0
3,Generating code coverage report,Restarting failed containers,0.0
3,Generating documentation with Doxygen,Restarting failed containers,-0.0
3,Generating system diagnostics,Restarting failed containers,-0.0
3,Installing dependencies,Restarting failed containers,-0.0
3,Linker returned non-zero exit code,Restarting failed containers,-0.0
3,Linking CXX executable,Restarting failed containers,-0.0
3,Linking shared libraries,Restarting failed containers,-0.0
3,Logging build statistics,Restarting failed containers,0.0
3,Logging health status,Restarting failed containers,-0.0
3,Measuring memory usage,Restarting failed containers,-0.0
3,Merging pull request,Restarting failed containers,0.0
3,Migrating database schema,Restarting failed containers,-0.0
3,Monitoring build agents,Restarting failed containers,-0.0
3,Notifying release manager,Restarting failed containers,-0.0
3,Optimizing assets,Restarting failed containers,-0.0
3,Out of memory during linking stage,Restarting failed containers,-0.0
3,Patching vulnerabilities,Restarting failed containers,0.0
3,Publishing artifacts to repository,Restarting failed containers,-0.0
3,Publishing site,Restarting failed containers,-0.0
3,Pulling Docker base image,Restarting failed containers,-0.0
3,Pushing Docker image,Restarting failed containers,-0.0
3,Pushing changes to remote,Restarting failed containers,-0.0
3,Rebalancing workloads,Restarting failed containers,-0.0
3,Rebasing branch,Restarting failed containers,0.0
3,Rebooting build server,Restarting failed containers,-0.0
3,Rebuilding failed jobs,Restarting failed containers,-0.0
